method,input_idx,parent_smiles,nearest_fullgraph_rank,nearest_fullgraph_smiles,nearest_distance_proxy,fullgraph_cf_flip,mcs_num_atoms,mcs_num_bonds,deleted_motif_smiles,canonical_motif_smiles,motif_atom_count,motif_bond_count,component_count,valid_motif,failure_reason
gt_fullgraph_greedy,60,CCOc1cc(N=Nc2cc(Cl)c(S(=O)(=O)O)cc2Cl)c2cc(S(=O)(=O)O)ccc2c1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)c3ccc(N)cc3)ccc2c1O,6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.7064220183486238,True,16,16,cc(S(=O)(=O)O)c(N=Nc1c(OCC)cc(N=Nc2cc(Cl)c(S(=O)(=O)O)cc2Cl)c2cc(S(=O)(=O)O)ccc12)cO,,,,1,False,motif_parse_failed
gt_fullgraph_greedy,61,Cc1cc(NC(=O)Nc2ccc(N=Nc3cc(S(=O)(=O)O)c4cccc(S(=O)(=O)O)c4c3)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,11,O=c1c2ccccc2oc2ccccc12,0.738562091503268,True,10,10,Cc1cc(NC(=O)Nc2ccc(N=Nc3cc(S(=O)(=O)O)c4cccc(S(=O)(=O)O)c4c3)c(C)c2)ccc1N=N,Cc1cc(NC(=O)Nc2ccc(N=Nc3cc(S(=O)(=O)O)c4cccc(S(=O)(=O)O)c4c3)c(C)c2)ccc1N=N,40,43,3,True,ok
gt_fullgraph_greedy,62,COc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5ccc(S(=O)(=O)O)cc5C)c(S(=O)(=O)O)cc4c3)ccc2c1O,11,O=c1c2ccccc2oc2ccccc12,0.7350993377483444,True,10,10,Cc1cc(S(=O)(=O)O)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(N)=O)ccc2c1O,Cc1cc(S(=O)(=O)O)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(N)=O)ccc2c1O,32,34,4,True,ok
gt_fullgraph_greedy,63,Nc1ccc(N=Nc2ccc(N=Nc3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4O)c4ccc(S(=O)(=O)O)cc34)c3ccc(S(=O)(=O)O)cc23)cc1,11,O=c1c2ccccc2oc2ccccc12,0.7333333333333333,True,10,10,N=Nc1ccc(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)c2ccc(S(=O)(=O)O)cc12,N=Nc1ccc(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)c2ccc(S(=O)(=O)O)cc12,33,36,3,True,ok
gt_fullgraph_greedy,64,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccccc2)cc1,3,CC=C(c1cc(Br)c(OC)c(C(=O)OC)c1)c1cc(Br)c(OC)c(C(=O)OC)c1,0.6560509554140127,True,13,14,CC[N+](Cc1cccc(S(=O)(=O)O)c1)=C1C=CCC=C1,CC[N+](Cc1cccc(S(=O)(=O)O)c1)=C1C=CCC=C1,20,21,2,True,ok
gt_fullgraph_greedy,65,Cc1cc(NC(=O)c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(NC(=O)c5ccc(N)cc5)ccc4c3O)cc2)ccc1N=Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1,6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.7205240174672489,True,16,16,Nc1c(S(=O)(=O)O)cc2cc(NC(=O)c3ccc(N)cc3)ccc2c1O,Nc1ccc(C(=O)Nc2ccc3c(O)c(N)c(S(=O)(=O)O)cc3c2)cc1,26,28,3,True,ok
gt_fullgraph_greedy,66,O=C(C=Cc1cccc(O)c1)C=Cc1cccc(O)c1,17,CCOP(=O)(OCC)C(C#N)=Cc1ccccc1OC,0.5555555555555556,True,9,9,C=Cc1cccc(O)c1,C=Cc1cccc(O)c1,9,9,3,True,ok
gt_fullgraph_greedy,67,Cc1c2ccccc2n[c-](CSc2ccccc2)[n+]1=O,14,Cn1cnnc1SC(F)(F)c1nc2ccccc2o1,0.4634146341463415,True,11,11,ccccc,,,,2,False,motif_parse_failed
gt_fullgraph_greedy,68,CCCCSC[c-]1nc2ccccc2c(C)[n+]1=O,14,Cn1cnnc1SC(F)(F)c1nc2ccccc2o1,0.4805194805194805,True,10,10,CCCC,CCCC,4,3,2,True,ok
gt_fullgraph_greedy,69,Cc1c2ccccc2n[c-](CSCCC(C)C)[n+]1=O,14,Cn1cnnc1SC(F)(F)c1nc2ccccc2o1,0.4936708860759494,True,10,10,CCC(C)C,CCC(C)C,5,4,2,True,ok
gt_fullgraph_greedy,70,CCCCCCCSC[c-]1nc2ccccc2c(C)[n+]1=O,14,Cn1cnnc1SC(F)(F)c1nc2ccccc2o1,0.5180722891566265,True,10,10,CCCCCCC,CCCCCCC,7,6,2,True,ok
gt_fullgraph_greedy,71,Cc1c2ccccc2n[c-](CSc2ccccc2N)[n+]1=O,14,Cn1cnnc1SC(F)(F)c1nc2ccccc2o1,0.47619047619047616,True,11,11,cccccN,,,,2,False,motif_parse_failed
gt_fullgraph_greedy,72,Cc1c2ccccc2n[c-](CSc2ccc(Cl)cc2)[n+]1=O,14,Cn1cnnc1SC(F)(F)c1nc2ccccc2o1,0.47619047619047616,True,11,11,ccc(Cl)cc,,,,2,False,motif_parse_failed
gt_fullgraph_greedy,73,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(OC)c1OC,7,COc1cc2c(c(OC)c1O)C(=O)CC(c1ccc(O)cc1)O2,0.02040816326530612,True,23,25,C,C,1,0,1,False,motif_too_small
gt_fullgraph_greedy,74,CCC1(Br)C(=O)NC(=O)NC1=O,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.4098360655737705,True,9,9,C,C,1,0,3,False,motif_too_small
gt_fullgraph_greedy,75,CN(C)C=C1C=CC=C1,11,O=c1c2ccccc2oc2ccccc12,0.8,True,3,2,CN(C)C,CN(C)C,4,3,2,True,ok
gt_fullgraph_greedy,76,O=P(O)(O)OP(=O)(O)O,17,CCOP(=O)(OCC)C(C#N)=Cc1ccccc1OC,0.7543859649122807,True,4,3,O=P(O)(O)O,O=P(O)(O)O,5,4,1,True,ok
gt_fullgraph_greedy,77,Cc1cc(C(=C2C=CC(=Nc3ccc(S(=O)(=O)O)cc3)C=C2)c2ccc(Nc3ccc(S(=O)(=O)O)cc3)cc2)cc(S(=O)(=O)O)c1N,3,CC=C(c1cc(Br)c(OC)c(C(=O)OC)c1)c1cc(Br)c(OC)c(C(=O)OC)c1,0.6305732484076433,True,14,15,O=S(=O)(O)c1ccc(N=C2C=CCC=C2)cc1,O=S(=O)(O)c1ccc(N=C2C=CCC=C2)cc1,17,18,4,True,ok
gt_fullgraph_greedy,78,O=C(Nc1ccccc1S)c1ccccc1,6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.5230769230769231,True,15,16,S,S,1,0,1,False,motif_too_small
gt_fullgraph_greedy,79,Cc1ccc(N=Nc2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(N=Nc6ccc7cc(S(=O)(=O)O)ccc7c6)c(S(=O)(=O)O)cc5c4)ccc3c2O)cc1,11,O=c1c2ccccc2oc2ccccc12,0.7435897435897436,True,10,10,NC(=O)Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,NC(=O)Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,35,38,4,True,ok
gt_fullgraph_greedy,80,Cc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5ccc6cc(S(=O)(=O)O)ccc6c5)c(S(=O)(=O)O)cc4c3)ccc2c1O,11,O=c1c2ccccc2oc2ccccc12,0.7435897435897436,True,10,10,NC(=O)Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,NC(=O)Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,35,38,4,True,ok
gt_fullgraph_greedy,81,COc1cc(N=Nc2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(N=Nc6ccc7cc(S(=O)(=O)O)ccc7c6)c(S(=O)(=O)O)cc5c4)ccc3c2O)c(C)cc1N,11,O=c1c2ccccc2oc2ccccc12,0.7530864197530864,True,10,10,NC(=O)Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,NC(=O)Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,35,38,4,True,ok
gt_fullgraph_greedy,82,Nc1ccc(S(N)(=O)=O)cc1SSc1cc(S(N)(=O)=O)ccc1N,12,Cc1cc(S(=O)(=O)Nc2nc(=N)n(C)[nH]2)c(S)cc1Cl,0.5555555555555556,True,10,10,Nc1ccc(S(N)(=O)=O)cc1SS,Nc1ccc(S(N)(=O)=O)cc1SS,13,13,2,True,ok
gt_fullgraph_greedy,83,C[N+]1(CC(=O)c2ccc(O)c(O)c2)CCOCC1,13,CCc1cc(=O)oc2c3c(cc(OC(C)C)c12)OC(C)C(C)C3=O,0.6091954022988506,True,9,8,C[N+]1CCOCC1,C[N+]1CCOCC1,7,7,3,True,ok
gt_fullgraph_greedy,84,Nc1cc(C(=O)Nc2ccc(C3=NCCN3)cc2)cc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.6239316239316239,True,11,11,NC(=O)c1cc(N)cc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,NC(=O)c1cc(N)cc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,24,26,1,True,ok
gt_fullgraph_greedy,85,O=C(Nc1ccc(C2=NCCN2)cc1)c1cccc(NC(=S)Nc2ccc(C3=NCCN3)cc2)c1,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.6239316239316239,True,11,11,NC(=O)c1cccc(NC(=S)Nc2ccc(C3=NCCN3)cc2)c1,NC(=O)c1cccc(NC(=S)Nc2ccc(C3=NCCN3)cc2)c1,24,26,1,True,ok
gt_fullgraph_greedy,86,CCOc1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)cc1C(=O)Nc1ccc(C2=NCCN2)cc1,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.6363636363636364,True,11,11,CCOc1ccc(C(N)=O)cc1C(=O)Nc1ccc(C2=NCCN2)cc1,CCOc1ccc(C(N)=O)cc1C(=O)Nc1ccc(C2=NCCN2)cc1,26,28,1,True,ok
gt_fullgraph_greedy,87,O=C(Nc1ccc(NC(=O)Nc2cc(C(=O)Nc3ccc(C4=NCCN4)cc3)ccc2C(=O)Nc2ccc(C3=NCCN3)cc2)cc1)Nc1cc(C(=O)Nc2ccc(C3=NCCN3)cc2)ccc1C(=O)Nc1ccc(C2=NCCN2)cc1,6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.7638376383763837,True,16,16,O=CNc1ccc(NC(=O)Nc2cc(C(=O)Nc3ccc(C4=NCCN4)cc3)ccc2C(=O)Nc2ccc(C3=NCCN3)cc2)cc1,O=CNc1ccc(NC(=O)Nc2cc(C(=O)Nc3ccc(C4=NCCN4)cc3)ccc2C(=O)Nc2ccc(C3=NCCN3)cc2)cc1,47,52,3,True,ok
gt_fullgraph_greedy,88,O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(Br)c1,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.6239316239316239,True,11,11,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(Br)c1,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(Br)c1,24,26,1,True,ok
gt_fullgraph_greedy,89,O=C(Nc1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1)c1ccc(C2=NCCN2)cc1,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.6173913043478261,True,11,11,NC(=O)c1cccc(NC(=O)c2ccc(C3=NCCN3)cc2)c1,NC(=O)c1cccc(NC(=O)c2ccc(C3=NCCN3)cc2)c1,23,25,1,True,ok
gt_fullgraph_greedy,90,O=C(Nc1ccc(C2=NCCN2)cc1)Nc1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.6239316239316239,True,11,11,NC(=O)Nc1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,NC(=O)Nc1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,24,26,1,True,ok
gt_fullgraph_greedy,91,O=C(Nc1ccc(C2=NCCN2)cc1)c1cncc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.6173913043478261,True,11,11,NC(=O)c1cncc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,NC(=O)c1cncc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,23,25,1,True,ok
gt_fullgraph_greedy,92,Cc1ccccc1SC[c-]1nc2ccccc2c(C)[n+]1=O,14,Cn1cnnc1SC(F)(F)c1nc2ccccc2o1,0.47619047619047616,True,11,11,cccccC,,,,2,False,motif_parse_failed
gt_fullgraph_greedy,93,Cc1cccc(SC[c-]2nc3ccccc3c(C)[n+]2=O)c1,14,Cn1cnnc1SC(F)(F)c1nc2ccccc2o1,0.47619047619047616,True,11,11,cccc(C)c,,,,2,False,motif_parse_failed
gt_fullgraph_greedy,94,Cc1ccc(SC[c-]2nc3ccccc3c(C)[n+]2=O)cc1,14,Cn1cnnc1SC(F)(F)c1nc2ccccc2o1,0.47619047619047616,True,11,11,ccc(C)cc,,,,2,False,motif_parse_failed
gt_fullgraph_greedy,95,Cc1c2ccccc2n[c-](CSc2nc3ccccc3s2)[n+]1=O,14,Cn1cnnc1SC(F)(F)c1nc2ccccc2o1,0.4157303370786517,True,13,13,cccccs,,,,2,False,motif_parse_failed
gt_fullgraph_greedy,96,O=C1C(=NO)C(c2ccccc2)Oc2ccccc21,7,COc1cc2c(c(OC)c1O)C(=O)CC(c1ccc(O)cc1)O2,0.18181818181818182,True,17,19,NO,NO,2,1,1,True,ok
gt_fullgraph_greedy,97,Nc1ccc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)O)cc4)cc3)c(S(=O)(=O)O)cc2c1N=Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,11,O=c1c2ccccc2oc2ccccc12,0.7315436241610739,True,10,10,N=Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,N=Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,20,21,5,True,ok
gt_fullgraph_greedy,98,Cc1cc(-c2ccc(N=Nc3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(C)c2)ccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,18,COC1(c2ccccc2)OC(=O)c2ccccc21,0.6981132075471698,True,12,12,N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,22,23,4,True,ok
gt_fullgraph_greedy,99,O=C(Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1)c1ccc(N=Nc2c(S(=O)(=O)O)cc(O)c3c(NC(=O)c4ccccc4)cc(S(=O)(=O)O)cc23)cc1,6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.7037037037037037,True,16,16,Nc1c(S(=O)(=O)O)cc(O)c2c(NC(=O)c3ccccc3)cc(S(=O)(=O)O)cc12,Nc1c(S(=O)(=O)O)cc(O)c2c(NC(=O)c3ccccc3)cc(S(=O)(=O)O)cc12,29,31,2,True,ok
gt_fullgraph_greedy,100,Cc1cc(N=Nc2ccc(Sc3ccc(N=Nc4ccc(O)c(C(=O)O)c4)cc3)cc2)c(N)c(N=Nc2ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc2)c1N,1,Cc1ccc(S(=O)(=O)c2ccc(C)cc2[N+](=O)[O-])cc1,0.6582278481012658,True,13,14,Cc1cc(N=N)c(N)c(N=Nc2ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc2)c1N,Cc1cc(N=N)c(N)c(N=Nc2ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc2)c1N,31,33,2,True,ok
gt_fullgraph_greedy,101,CCOc1ccc(Nc2ccc(N=Nc3c(N)c(C)cc(N=Nc4ccc(-c5ccc(N=Nc6ccc(O)c(C(=O)O)c6)cc5)cc4)c3N)cc2S(=O)(=O)O)cc1,18,COC1(c2ccccc2)OC(=O)c2ccccc21,0.6942675159235668,True,12,12,CCOc1ccc(Nc2ccc(N=Nc3c(N)c(C)cc(N=N)c3N)cc2S(=O)(=O)O)cc1,CCOc1ccc(Nc2ccc(N=Nc3c(N)c(C)cc(N=N)c3N)cc2S(=O)(=O)O)cc1,33,35,2,True,ok
gt_fullgraph_greedy,102,O=C1CN=C(c2ccc[nH]2)c2cc(Cl)ccc2N1,18,COC1(c2ccccc2)OC(=O)c2ccccc21,0.42105263157894735,True,11,11,NCC(=O)N,NCC(N)=O,5,4,3,True,ok
gt_fullgraph_greedy,103,S=c1[nH]c2c(S)nnc(S)c2n1Cc1ccccc1,8,CC(C)=CCN1CCCn2c(=S)[nH]c3cccc(c32)C1=O,0.5952380952380952,True,9,8,Cc1ccccc1,Cc1ccccc1,7,7,4,True,ok
gt_fullgraph_greedy,104,O=C(Nc1ccc(CCC2=NCCCN2)cc1)c1ccc(C(=O)Nc2ccc(CCC3=NCCCN3)cc2)cc1,6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.6574585635359116,True,15,16,O=CNc1ccc(CCC2=NCCCN2)cc1,O=CNc1ccc(CCC2=NCCCN2)cc1,17,18,2,True,ok
gt_fullgraph_greedy,105,Oc1on[n+](-c2ccccc2)c1C=NNc1ncnc2[nH]cnc12,5,OCC1CC(F)C(n2cnc3c(I)ncnc32)O1,0.5730337078651685,True,9,10,NN=Cc1c(O)on[n+]1-c1ccccc1,NN=Cc1c(O)on[n+]1-c1ccccc1,15,16,1,True,ok
gt_fullgraph_greedy,106,O=C(O)c1ccccc1C(=O)NC(Cc1cccc(NP(=O)(N2CC2)N2CC2)c1)C(=O)O,1,Cc1ccc(S(=O)(=O)c2ccc(C)cc2[N+](=O)[O-])cc1,0.7037037037037037,True,8,8,O=C(O)CNC(=O)c1ccccc1C(=O)O,O=C(O)CNC(=O)c1ccccc1C(=O)O,16,16,2,True,ok
gt_fullgraph_greedy,107,O=C(O)c1ccccc1C(=O)NC(Cc1cccc(NP(=O)(NCCO)NCCO)c1)C(=O)O,1,Cc1ccc(S(=O)(=O)c2ccc(C)cc2[N+](=O)[O-])cc1,0.7090909090909091,True,8,8,O=C(O)CNC(=O)c1ccccc1C(=O)O,O=C(O)CNC(=O)c1ccccc1C(=O)O,16,16,2,True,ok
gt_fullgraph_greedy,108,COc1cc(SSc2cc(OC)cc([N+](=O)[O-])c2N)c(N)c([N+](=O)[O-])c1,1,Cc1ccc(S(=O)(=O)c2ccc(C)cc2[N+](=O)[O-])cc1,0.6170212765957447,True,9,9,COc1cc(SS)c(N)c([N+](=O)[O-])c1,COc1cc(SS)c(N)c([N+](=O)[O-])c1,14,14,3,True,ok
gt_fullgraph_greedy,109,O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(F)c1,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.6239316239316239,True,11,11,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(F)c1,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(F)c1,24,26,1,True,ok
gt_fullgraph_greedy,110,Cn1c(=O)c2nc(SSc3nc4c(=O)n(C)c(=O)n(C)c4[nH]3)[nH]c2n(C)c1=O,5,OCC1CC(F)C(n2cnc3c(I)ncnc32)O1,0.6082474226804123,True,9,10,Cn1c(=O)c2nc(SS)[nH]c2n(C)c1=O,Cn1c(=O)c2nc(SS)[nH]c2n(C)c1=O,15,16,5,True,ok
gt_fullgraph_greedy,111,OCC1(CO)CSSC1,2,Cc1cn(C2CN(O)CC(CO)O2)c(=O)[nH]c1=O,0.7454545454545455,True,4,3,CSS,CSS,3,2,2,True,ok
gt_fullgraph_greedy,112,CC(C=NNC(=N)N[N+](=O)[O-])=NNC(=N)N[N+](=O)[O-],1,Cc1ccc(S(=O)(=O)c2ccc(C)cc2[N+](=O)[O-])cc1,0.8717948717948718,True,3,2,CC(C=NNC(=N)N)=NNC(=N)N[N+](=O)[O-],CC(C=NNC(=N)N)=NNC(=N)N[N+](=O)[O-],16,15,1,True,ok
gt_fullgraph_greedy,113,O=C(Nc1ccc(C2=NCCN2)cc1)c1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1Cl,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.6239316239316239,True,11,11,NC(=O)c1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1Cl,NC(=O)c1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1Cl,24,26,1,True,ok
gt_fullgraph_greedy,114,Nc1nc(N)c(Br)c(Nc2ccc(Cl)c(Cl)c2)n1,9,Cc1cc(S(=O)(=O)Nc2nc(Nc3ccc4ccccc4c3)n[nH]2)c(S)cc1Cl,0.5102040816326531,True,12,12,NccBr,,,,3,False,motif_parse_failed
gt_fullgraph_greedy,115,CCNC(=Nc1cccc(C2=NCCN2)c1)c1ccc(C(=Nc2cccc(C3=NCCN3)c2)NCC)cc1,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.6422764227642277,True,11,11,CCNC(=N)c1ccc(C(=Nc2cccc(C3=NCCN3)c2)NCC)cc1,CCNC(=N)c1ccc(C(=Nc2cccc(C3=NCCN3)c2)NCC)cc1,27,29,1,True,ok
gt_fullgraph_greedy,116,O=C(CCc1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)cc1)Nc1ccc(C2=NCCN2)cc1,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.6302521008403361,True,11,11,NC(=O)c1ccc(CCC(=O)Nc2ccc(C3=NCCN3)cc2)cc1,NC(=O)c1ccc(CCC(=O)Nc2ccc(C3=NCCN3)cc2)cc1,25,27,1,True,ok
gt_fullgraph_greedy,117,Cc1cc(NC(=O)c2ccc(NC(=O)c3ccccc3)cc2)ccc1N=Nc1ccc(N=Nc2ccc3c(O)cc(S(=O)(=O)O)cc3c2)c2cc(S(=O)(=O)O)ccc12,6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.7077625570776256,True,16,16,N=Nc1ccc(N=Nc2ccc3c(O)cc(S(=O)(=O)O)cc3c2)c2cc(S(=O)(=O)O)ccc12,N=Nc1ccc(N=Nc2ccc3c(O)cc(S(=O)(=O)O)cc3c2)c2cc(S(=O)(=O)O)ccc12,33,36,3,True,ok
gt_fullgraph_greedy,118,CC(=O)NCCSS(=O)(=O)CCCCS(=O)(=O)SCCNC(C)=O,16,CCCCCCCCCC=C(c1cc(Br)cc(C(=O)O)c1OC)c1cc(Br)cc(C(=O)O)c1OC.N,0.8823529411764706,True,4,3,CC(=O)NCCSS(=O)=O,CC(=O)NCCS[SH](=O)=O,10,9,2,True,ok
gt_fullgraph_greedy,119,O=C(Nc1ccc(C2=NCCN2)c(O)c1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)c(O)c2)cc1,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.6302521008403361,True,11,11,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCCN3)c(O)c2)cc1,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCCN3)c(O)c2)cc1,24,26,2,True,ok
gt_fullgraph_greedy,120,N=C(N)c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C(=N)N)cc3)c(N)c2)cc1,6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.6024844720496895,True,16,16,N=C(N)c1ccc(NC=O)cc1,N=C(N)c1ccc(NC=O)cc1,12,12,2,True,ok
gt_fullgraph_greedy,121,O=C(Nc1ccc(C2=NCC(O)CN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCC(O)CN3)cc2)cc1,4,Fc1ccc(C2SCc3nc4ccccc4n32)cc1Cl,0.6422764227642277,True,11,11,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCC(O)CN3)cc2)cc1,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCC(O)CN3)cc2)cc1,25,27,3,True,ok
gt_fullgraph_greedy,122,COc1cc(N=Nc2ccc(S(=O)(=O)O)cc2)c(C)cc1N=Nc1cc(S(=O)(=O)O)c(NC(=O)c2ccc(N)cc2)cc1NC(C)=O,6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.6701030927835051,True,16,16,COc1cc(N=Nc2ccc(S(=O)(=O)O)cc2)c(C)cc1N=N,COc1cc(N=Nc2ccc(S(=O)(=O)O)cc2)c(C)cc1N=N,23,24,3,True,ok
gt_fullgraph_greedy,123,Cc1cc(NC(=O)c2ccc(N)cc2)ccc1N=Nc1ccc2c(O)c(N=Nc3ccc(S(=O)(=O)O)cc3C)c(S(=O)(=O)O)cc2c1,6,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4ccc(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cc34)cc2)n1,0.6717948717948717,True,16,16,Cc1cc(S(=O)(=O)O)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(N=N)ccc2c1O,Cc1cc(S(=O)(=O)O)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(N=N)ccc2c1O,30,32,2,True,ok
