method,target_label,k,theta,input_idx,input_row_index,input_id,parent_smiles,parent_label,p_before,before_teacher_label,recourse_smiles,fragment_rank,fragment_smiles,candidate_rank,candidate_index,candidate_label,p_after,after_teacher_label,cf_drop,cf_flip,cost,proxy_edit,valid_recourse,covered,coverage_theta,coverage_unconstrained_flip,reason
ours_selected_subgraph,1,10,0.05,60,1584,1584,CCOc1cc(N=Nc2cc(Cl)c(S(=O)(=O)O)cc2Cl)c2cc(S(=O)(=O)O)ccc2c1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)c3ccc(N)cc3)ccc2c1O,1,0.81,1,CCOc1cc(N=Nc2cc(Cl)c(S(=O)(=O)O)cc2Cl)c2cc(S(=O)(=O)O)ccc2c1N=Nc1c(S(=O)(=O)O)cc2cc(N)ccc2c1O.N.O,1,Cc1ccccc1,,,,0.44,0,0.37000000000000005,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,61,1585,1585,Cc1cc(NC(=O)Nc2ccc(N=Nc3cc(S(=O)(=O)O)c4cccc(S(=O)(=O)O)c4c3)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,1,0.8833333333333333,1,C.Cc1cc(NC(N)=O)ccc1N=Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1.N=Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,2,c1ccccc1,,,,0.7266666666666667,1,0.15666666666666662,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,62,1586,1586,COc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5ccc(S(=O)(=O)O)cc5C)c(S(=O)(=O)O)cc4c3)ccc2c1O,1,0.9066666666666666,1,COc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=N)c(S(=O)(=O)O)cc4c3)ccc2c1O.O=[SH](=O)O,1,Cc1ccccc1,,,,0.7133333333333334,1,0.19333333333333325,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,63,1587,1587,Nc1ccc(N=Nc2ccc(N=Nc3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4O)c4ccc(S(=O)(=O)O)cc34)c3ccc(S(=O)(=O)O)cc23)cc1,1,0.8433333333333334,1,N.N=Nc1ccc(N=Nc2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3O)c3ccc(S(=O)(=O)O)cc23)c2ccc(S(=O)(=O)O)cc12,2,c1ccccc1,,,,0.48333333333333334,0,0.36000000000000004,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,64,1588,1588,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccccc2)cc1,1,0.6533333333333333,1,C:C:C(:C:C)N(CC)Cc1cccc(S(=O)(=O)O)c1.C:C:C:C:C.CC[N+](Cc1cccc(S(=O)(=O)O)c1)=C1C=CCC=C1,3,CCC,,,,0.13,0,0.5233333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,65,1589,1589,Cc1cc(NC(=O)c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(NC(=O)c5ccc(N)cc5)ccc4c3O)cc2)ccc1N=Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1,1,0.9533333333333334,1,C.N=Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1.NC(=O)c1ccc(N=Nc2c(S(=O)(=O)O)cc3cc(NC(=O)c4ccc(N)cc4)ccc3c2O)cc1,2,c1ccccc1,,,,0.6666666666666666,1,0.28666666666666674,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,66,1630,1630,O=C(C=Cc1cccc(O)c1)C=Cc1cccc(O)c1,1,0.64,1,Cc1cccc(O)c1.Cc1cccc(O)c1.O,3,CCC,,,,0.013333333333333334,0,0.6266666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,67,1637,1637,Cc1c2ccccc2n[c-](CSc2ccccc2)[n+]1=O,1,0.86,1,CC:[N+](=O):[C-](:N)CSc1ccccc1,2,c1ccccc1,,,,0.016666666666666666,0,0.8433333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,68,1638,1638,CCCCSC[c-]1nc2ccccc2c(C)[n+]1=O,1,0.48333333333333334,0,CC:[N+](=O):[C-](:N)CSCCCC,2,c1ccccc1,,,,0.03666666666666667,0,0.44666666666666666,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,69,1639,1639,Cc1c2ccccc2n[c-](CSCCC(C)C)[n+]1=O,1,0.21,0,CC:[N+](=O):[C-](:N)CSCCC(C)C,2,c1ccccc1,,,,0.03,0,0.18,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,70,1641,1641,CCCCCCCSC[c-]1nc2ccccc2c(C)[n+]1=O,1,0.6866666666666666,1,CC:[N+](=O):[C-](:N)CSCCCCCCC,2,c1ccccc1,,,,0.043333333333333335,0,0.6433333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,71,1643,1643,Cc1c2ccccc2n[c-](CSc2ccccc2N)[n+]1=O,1,0.8133333333333334,1,CC:[N+](=O):[C-](:N)CSc1ccccc1N,2,c1ccccc1,,,,0.02666666666666667,0,0.7866666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,72,1644,1644,Cc1c2ccccc2n[c-](CSc2ccc(Cl)cc2)[n+]1=O,1,0.7033333333333334,1,CC:[N+](=O):[C-](:N)CSc1ccc(Cl)cc1,2,c1ccccc1,,,,0.023333333333333334,0,0.68,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,73,1729,1729,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(OC)c1OC,1,0.66,1,CO.CO.CO.O=C:C:C(:O)c1ccc(O)cc1,2,c1ccccc1,,,,0.01,0,0.65,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,74,1825,1825,CCC1(Br)C(=O)NC(=O)NC1=O,1,0.6233333333333333,1,Br.O=CNC(=O)NC=O,3,CCC,,,,0.006666666666666667,0,0.6166666666666666,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,75,1826,1826,CN(C)C=C1C=CC=C1,1,0.0033333333333333335,0,CC.CN(C)C,3,CCC,,,,0.006666666666666667,0,0.0,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,76,1909,1909,O=P(O)(O)OP(=O)(O)O,1,0.6133333333333333,1,,,,,,,,,,False,,,False,False,False,False,no_selected_fragment_substructure
ours_selected_subgraph,1,10,0.05,77,1915,1915,Cc1cc(C(=C2C=CC(=Nc3ccc(S(=O)(=O)O)cc3)C=C2)c2ccc(Nc3ccc(S(=O)(=O)O)cc3)cc2)cc(S(=O)(=O)O)c1N,1,0.7133333333333334,1,C.N.O=S(=O)(O)c1ccc(N=C2C=CC(=Cc3ccc(Nc4ccc(S(=O)(=O)O)cc4)cc3)C=C2)cc1.O=[SH](=O)O,2,c1ccccc1,,,,0.11666666666666667,0,0.5966666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,78,1966,1966,O=C(Nc1ccccc1S)c1ccccc1,1,0.7333333333333333,1,NC(=O)c1ccccc1.S,2,c1ccccc1,,,,0.013333333333333334,0,0.72,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,79,1976,1976,Cc1ccc(N=Nc2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(N=Nc6ccc7cc(S(=O)(=O)O)ccc7c6)c(S(=O)(=O)O)cc5c4)ccc3c2O)cc1,1,0.89,1,C.N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5ccc6cc(S(=O)(=O)O)ccc6c5)c(S(=O)(=O)O)cc4c3)ccc2c1O,2,c1ccccc1,,,,0.83,1,0.06000000000000005,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,80,1977,1977,Cc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5ccc6cc(S(=O)(=O)O)ccc6c5)c(S(=O)(=O)O)cc4c3)ccc2c1O,1,0.93,1,C.N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5ccc6cc(S(=O)(=O)O)ccc6c5)c(S(=O)(=O)O)cc4c3)ccc2c1O,2,c1ccccc1,,,,0.83,1,0.10000000000000009,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,81,1978,1978,COc1cc(N=Nc2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(N=Nc6ccc7cc(S(=O)(=O)O)ccc7c6)c(S(=O)(=O)O)cc5c4)ccc3c2O)c(C)cc1N,1,0.96,1,C.CO.N.N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5ccc6cc(S(=O)(=O)O)ccc6c5)c(S(=O)(=O)O)cc4c3)ccc2c1O,2,c1ccccc1,,,,0.8,1,0.15999999999999992,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,82,2016,2016,Nc1ccc(S(N)(=O)=O)cc1SSc1cc(S(N)(=O)=O)ccc1N,1,0.7766666666666666,1,N.N[SH](=O)=O.Nc1ccc(S(N)(=O)=O)cc1SS,2,c1ccccc1,,,,0.3466666666666667,0,0.42999999999999994,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,83,2025,2025,C[N+]1(CC(=O)c2ccc(O)c(O)c2)CCOCC1,1,0.6266666666666667,1,C[N+]1(C)CCOCC1.O.O.O,1,Cc1ccccc1,,,,0.0033333333333333335,0,0.6233333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,84,2069,2069,Nc1cc(C(=O)Nc2ccc(C3=NCCN3)cc2)cc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,1,0.8333333333333334,1,N.Nc1ccc(C2=NCCN2)cc1.O.O=CNc1ccc(C2=NCCN2)cc1,1,Cc1ccccc1,,,,0.17666666666666667,0,0.6566666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,85,2158,2158,O=C(Nc1ccc(C2=NCCN2)cc1)c1cccc(NC(=S)Nc2ccc(C3=NCCN3)cc2)c1,1,0.91,1,NC(=S)Nc1ccc(C2=NCCN2)cc1.Nc1ccc(C2=NCCN2)cc1.O,1,Cc1ccccc1,,,,0.19333333333333333,0,0.7166666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,86,2186,2186,CCOc1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)cc1C(=O)Nc1ccc(C2=NCCN2)cc1,1,0.7533333333333333,1,CCO.O=CNc1ccc(C2=NCCN2)cc1.O=CNc1ccc(C2=NCCN2)cc1,2,c1ccccc1,,,,0.18,0,0.5733333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,87,2187,2187,O=C(Nc1ccc(NC(=O)Nc2cc(C(=O)Nc3ccc(C4=NCCN4)cc3)ccc2C(=O)Nc2ccc(C3=NCCN3)cc2)cc1)Nc1cc(C(=O)Nc2ccc(C3=NCCN3)cc2)ccc1C(=O)Nc1ccc(C2=NCCN2)cc1,1,0.73,1,NC(=O)Nc1cc(C(=O)Nc2ccc(C3=NCCN3)cc2)ccc1C(=O)Nc1ccc(C2=NCCN2)cc1.NC(=O)Nc1cc(C(=O)Nc2ccc(C3=NCCN3)cc2)ccc1C(=O)Nc1ccc(C2=NCCN2)cc1,2,c1ccccc1,,,,0.5233333333333333,1,0.20666666666666667,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,88,2188,2188,O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(Br)c1,1,0.3933333333333333,0,Br.Nc1ccc(C2=NCCN2)cc1.O.O=CNc1ccc(C2=NCCN2)cc1,1,Cc1ccccc1,,,,0.16666666666666666,0,0.22666666666666666,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,89,2190,2190,O=C(Nc1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1)c1ccc(C2=NCCN2)cc1,1,0.8666666666666667,1,NC(=O)c1ccc(C2=NCCN2)cc1.O=CNc1ccc(C2=NCCN2)cc1,2,c1ccccc1,,,,0.17333333333333334,0,0.6933333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,90,2191,2191,O=C(Nc1ccc(C2=NCCN2)cc1)Nc1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,1,0.69,1,NC(=O)Nc1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1.NCCN,1,Cc1ccccc1,,,,0.6966666666666667,1,-0.00666666666666671,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,91,2192,2192,O=C(Nc1ccc(C2=NCCN2)cc1)c1cncc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,1,0.8366666666666667,1,NC(=O)c1cncc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1.NCCN,1,Cc1ccccc1,,,,0.63,1,0.20666666666666667,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,92,2210,2210,Cc1ccccc1SC[c-]1nc2ccccc2c(C)[n+]1=O,1,0.82,1,Cc1c2ccccc2n[c-](CS)[n+]1=O,1,Cc1ccccc1,,,,0.08,0,0.74,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,93,2211,2211,Cc1cccc(SC[c-]2nc3ccccc3c(C)[n+]2=O)c1,1,0.8533333333333334,1,Cc1c2ccccc2n[c-](CS)[n+]1=O,1,Cc1ccccc1,,,,0.08,0,0.7733333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,94,2212,2212,Cc1ccc(SC[c-]2nc3ccccc3c(C)[n+]2=O)cc1,1,0.8766666666666667,1,Cc1c2ccccc2n[c-](CS)[n+]1=O,1,Cc1ccccc1,,,,0.08,0,0.7966666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,95,2213,2213,Cc1c2ccccc2n[c-](CSc2nc3ccccc3s2)[n+]1=O,1,0.4533333333333333,0,CC:[N+](=O):[C-](:N)CSc1nc2ccccc2s1,2,c1ccccc1,,,,0.05,0,0.4033333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,96,2279,2279,O=C1C(=NO)C(c2ccccc2)Oc2ccccc21,1,0.6633333333333333,1,O.ON=CC(O)c1ccccc1,1,Cc1ccccc1,,,,0.0033333333333333335,0,0.66,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,97,2301,2301,Nc1ccc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)O)cc4)cc3)c(S(=O)(=O)O)cc2c1N=Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,1,0.7666666666666667,1,C:C(:C(:CO)N=Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1)S(=O)(=O)O.N.N=Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,2,c1ccccc1,,,,0.043333333333333335,0,0.7233333333333334,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,98,2302,2302,Cc1cc(-c2ccc(N=Nc3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(C)c2)ccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,1,0.9266666666666666,1,C.Cc1ccccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O.N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,2,c1ccccc1,,,,0.6933333333333334,1,0.23333333333333328,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,99,2303,2303,O=C(Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1)c1ccc(N=Nc2c(S(=O)(=O)O)cc(O)c3c(NC(=O)c4ccccc4)cc(S(=O)(=O)O)cc23)cc1,1,0.5,0,N=Nc1ccc(S(=O)(=O)O)cc1.NC(=O)c1ccc(N=Nc2c(S(=O)(=O)O)cc(O)c3c(NC(=O)c4ccccc4)cc(S(=O)(=O)O)cc23)cc1,2,c1ccccc1,,,,0.37666666666666665,0,0.12333333333333335,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,100,2305,2305,Cc1cc(N=Nc2ccc(Sc3ccc(N=Nc4ccc(O)c(C(=O)O)c4)cc3)cc2)c(N)c(N=Nc2ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc2)c1N,1,0.7766666666666666,1,C.N.N.N=Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1.N=Nc1ccc(Sc2ccc(N=Nc3ccc(O)c(C(=O)O)c3)cc2)cc1,2,c1ccccc1,,,,0.19977141067793955,0,0.576895255988727,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,101,2308,2308,CCOc1ccc(Nc2ccc(N=Nc3c(N)c(C)cc(N=Nc4ccc(-c5ccc(N=Nc6ccc(O)c(C(=O)O)c6)cc5)cc4)c3N)cc2S(=O)(=O)O)cc1,1,0.8866666666666667,1,CCOc1ccc(Nc2ccc(N=N)cc2S(=O)(=O)O)cc1.N.N.N=Nc1ccc(-c2ccc(N=Nc3ccc(O)c(C(=O)O)c3)cc2)cc1,1,Cc1ccccc1,,,,0.5931047440112729,1,0.2935619226553938,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,102,2314,2314,O=C1CN=C(c2ccc[nH]2)c2cc(Cl)ccc2N1,1,0.6866666666666666,1,C:C(Cl):C:C:CNC(=O)CN.C:C:C:N,3,CCC,,,,0.006666666666666667,0,0.6799999999999999,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,103,2322,2322,S=c1[nH]c2c(S)nnc(S)c2n1Cc1ccccc1,1,0.7,1,S=C1NC2C(S)NNC(S)C2N1,1,Cc1ccccc1,,,,0.02,0,0.6799999999999999,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,104,2423,2423,O=C(Nc1ccc(CCC2=NCCCN2)cc1)c1ccc(C(=O)Nc2ccc(CCC3=NCCCN3)cc2)cc1,1,0.6366666666666667,1,Nc1ccc(CCC2=NCCCN2)cc1.O.O=CNc1ccc(CCC2=NCCCN2)cc1,1,Cc1ccccc1,,,,0.11666666666666667,0,0.52,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,105,2426,2426,Oc1on[n+](-c2ccccc2)c1C=NNc1ncnc2[nH]cnc12,1,0.65,1,OC1=C(C=NNc2ncnc3[nH]cnc23)[N+]=NO1,2,c1ccccc1,,,,0.08,0,0.5700000000000001,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,106,2510,2510,O=C(O)c1ccccc1C(=O)NC(Cc1cccc(NP(=O)(N2CC2)N2CC2)c1)C(=O)O,1,0.7566666666666667,1,C:C:C:C(:C)NP(=O)(N1CC1)N1CC1.NC(=O)c1ccccc1C(=O)O.O=CO,3,CCC,,,,0.09666666666666666,0,0.66,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,107,2511,2511,O=C(O)c1ccccc1C(=O)NC(Cc1cccc(NP(=O)(NCCO)NCCO)c1)C(=O)O,1,0.7433333333333333,1,C:C:C:C(:C)NP(=O)(NCCO)NCCO.NC(=O)c1ccccc1C(=O)O.O=CO,3,CCC,,,,0.09,0,0.6533333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,108,2529,2529,COc1cc(SSc2cc(OC)cc([N+](=O)[O-])c2N)c(N)c([N+](=O)[O-])c1,1,0.05333333333333334,0,CO.COc1cc(SS)c(N)c([N+](=O)[O-])c1.N.O=[N+][O-],2,c1ccccc1,,,,0.02666666666666667,0,0.02666666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,109,2537,2537,O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(F)c1,1,0.32666666666666666,0,F.Nc1ccc(C2=NCCN2)cc1.O.O=CNc1ccc(C2=NCCN2)cc1,1,Cc1ccccc1,,,,0.16666666666666666,0,0.16,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,110,2580,2580,Cn1c(=O)c2nc(SSc3nc4c(=O)n(C)c(=O)n(C)c4[nH]3)[nH]c2n(C)c1=O,1,0.65,1,,,,,,,,,,False,,,False,False,False,False,no_selected_fragment_substructure
ours_selected_subgraph,1,10,0.05,111,2599,2599,OCC1(CO)CSSC1,1,0.6166666666666667,1,CSSC.O.O,3,CCC,,,,0.0,0,0.6166666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,112,2606,2606,CC(C=NNC(=N)N[N+](=O)[O-])=NNC(=N)N[N+](=O)[O-],1,0.63,1,N=C(NN)N[N+](=O)[O-].N=C(NN)N[N+](=O)[O-],3,CCC,,,,0.07,0,0.56,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,113,2612,2612,O=C(Nc1ccc(C2=NCCN2)cc1)c1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1Cl,1,0.6866666666666666,1,Cl.Nc1ccc(C2=NCCN2)cc1.O.O=CNc1ccc(C2=NCCN2)cc1,1,Cc1ccccc1,,,,0.16666666666666666,0,0.52,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,114,2616,2616,Nc1nc(N)c(Br)c(Nc2ccc(Cl)c(Cl)c2)n1,1,0.6666666666666666,1,Cl.Cl.Nc1nc(N)c(Br)c(N)n1,2,c1ccccc1,,,,0.02,0,0.6466666666666666,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,115,2641,2641,CCNC(=Nc1cccc(C2=NCCN2)c1)c1ccc(C(=Nc2cccc(C3=NCCN3)c2)NCC)cc1,1,0.6666666666666666,1,CCN.CCNC=Nc1cccc(C2=NCCN2)c1.Nc1cccc(C2=NCCN2)c1,1,Cc1ccccc1,,,,0.21,0,0.45666666666666667,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,116,2651,2651,O=C(CCc1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)cc1)Nc1ccc(C2=NCCN2)cc1,1,0.7866666666666666,1,CC(=O)Nc1ccc(C2=NCCN2)cc1.O=CNc1ccc(C2=NCCN2)cc1,1,Cc1ccccc1,,,,0.19333333333333333,0,0.5933333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,117,2775,2775,Cc1cc(NC(=O)c2ccc(NC(=O)c3ccccc3)cc2)ccc1N=Nc1ccc(N=Nc2ccc3c(O)cc(S(=O)(=O)O)cc3c2)c2cc(S(=O)(=O)O)ccc12,1,0.79,1,C.N=Nc1ccc(N=Nc2ccc3c(O)cc(S(=O)(=O)O)cc3c2)c2cc(S(=O)(=O)O)ccc12.NC(=O)c1ccc(NC(=O)c2ccccc2)cc1,2,c1ccccc1,,,,0.53,1,0.26,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,118,2787,2787,CC(=O)NCCSS(=O)(=O)CCCCS(=O)(=O)SCCNC(C)=O,1,0.0,0,CC(=O)NCCSS(C)(=O)=O.CC(=O)NCCS[SH](=O)=O,3,CCC,,,,0.0,0,0.0,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,119,2805,2805,O=C(Nc1ccc(C2=NCCN2)c(O)c1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)c(O)c2)cc1,1,0.7333333333333333,1,Nc1ccc(C2=NCCN2)c(O)c1.O.O=CNc1ccc(C2=NCCN2)c(O)c1,1,Cc1ccccc1,,,,0.15,0,0.5833333333333333,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,120,2867,2867,N=C(N)c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C(=N)N)cc3)c(N)c2)cc1,1,0.7066666666666667,1,N=C(N)c1ccc(NC(=O)c2ccc(C(N)=O)cc2N)cc1.N=CN,2,c1ccccc1,,,,0.49666666666666665,0,0.21000000000000002,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,121,2868,2868,O=C(Nc1ccc(C2=NCC(O)CN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCC(O)CN3)cc2)cc1,1,0.17666666666666667,0,Nc1ccc(C2=NCC(O)CN2)cc1.O.O=CNc1ccc(C2=NCC(O)CN2)cc1,1,Cc1ccccc1,,,,0.07666666666666666,0,0.1,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,122,2899,2899,COc1cc(N=Nc2ccc(S(=O)(=O)O)cc2)c(C)cc1N=Nc1cc(S(=O)(=O)O)c(NC(=O)c2ccc(N)cc2)cc1NC(C)=O,1,0.9366666666666666,1,C.CC(=O)Nc1cc(NC(=O)c2ccc(N)cc2)c(S(=O)(=O)O)cc1N=N.CO.N=Nc1ccc(S(=O)(=O)O)cc1,2,c1ccccc1,,,,0.4766666666666667,0,0.45999999999999996,True,,,True,False,False,True,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,123,2900,2900,Cc1cc(NC(=O)c2ccc(N)cc2)ccc1N=Nc1ccc2c(O)c(N=Nc3ccc(S(=O)(=O)O)cc3C)c(S(=O)(=O)O)cc2c1,1,0.9866666666666667,1,C.Cc1cc(S(=O)(=O)O)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(N=N)ccc2c1O.NC(=O)c1ccc(N)cc1,2,c1ccccc1,,,,0.6566666666666666,1,0.33000000000000007,False,,,True,False,False,False,no_theta_feasible_flip
ours_selected_subgraph,1,10,0.05,124,2901,2901,CC(=O)Nc1cc(N=Nc2ccc(N=Nc3ccc(NC(=O)c4ccc(N)cc4)cc3C)cc2C)c(S(=O)(=O)O)cc1N=Nc1ccc(S(=O)(=O)O)cc1,1,0.98,1,CC(N)=O.Cc1cc(N=Nc2ccc(NC(=O)c3ccc(N)cc3)cc2C)ccc1N=N.N=Nc1ccc(S(=O)(=O)O)cc1.O=[SH](=O)O,2,c1ccccc1,,,,0.6166666666666667,1,0.3633333333333333,False,,,True,False,False,False,no_theta_feasible_flip
