method,input_idx,parent_smiles,nearest_fullgraph_rank,nearest_fullgraph_smiles,nearest_distance_proxy,fullgraph_cf_flip,mcs_num_atoms,mcs_num_bonds,deleted_motif_smiles,canonical_motif_smiles,motif_atom_count,motif_bond_count,component_count,valid_motif,failure_reason
gt_fullgraph_greedy,61,Cc1cc(NC(=O)Nc2ccc(N=Nc3cc(S(=O)(=O)O)c4cccc(S(=O)(=O)O)c4c3)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.6666666666666666,True,18,19,Cc1cc(NC(N)=O)ccc1N=Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,Cc1cc(NC(N)=O)ccc1N=Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,31,33,3,True,ok
gt_fullgraph_greedy,62,COc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5ccc(S(=O)(=O)O)cc5C)c(S(=O)(=O)O)cc4c3)ccc2c1O,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.6454545454545455,True,19,20,Cc1cc(S(=O)(=O)O)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(N)=O)ccc2c1O,Cc1cc(S(=O)(=O)O)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(N)=O)ccc2c1O,32,34,3,True,ok
gt_fullgraph_greedy,63,Nc1ccc(N=Nc2ccc(N=Nc3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4O)c4ccc(S(=O)(=O)O)cc34)c3ccc(S(=O)(=O)O)cc23)cc1,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.5799086757990868,True,22,24,N=Nc1ccc(N=Nc2ccc(N)cc2)c2cc(S(=O)(=O)O)ccc12,N=Nc1ccc(N=Nc2ccc(N)cc2)c2cc(S(=O)(=O)O)ccc12,25,27,4,True,ok
gt_fullgraph_greedy,64,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccccc2)cc1,2,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,0.6727272727272727,True,13,14,CC[N+](Cc1cccc(S(=O)(=O)O)c1)=C1C=CCC=C1,CC[N+](Cc1cccc(S(=O)(=O)O)c1)=C1C=CCC=C1,20,21,2,True,ok
gt_fullgraph_greedy,65,Cc1cc(NC(=O)c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(NC(=O)c5ccc(N)cc5)ccc4c3O)cc2)ccc1N=Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.648068669527897,True,20,21,Cc1cc(N)ccc1N=Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1,Cc1cc(N)ccc1N=Nc1ccc2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2c1,28,30,4,True,ok
gt_fullgraph_greedy,66,O=C(C=Cc1cccc(O)c1)C=Cc1cccc(O)c1,19,N#CC(=Cc1ccccc1)c1ccccc1,0.5135135135135135,True,9,9,C=Cc1cccc(O)c1,C=Cc1cccc(O)c1,9,9,3,True,ok
gt_fullgraph_greedy,67,Cc1c2ccccc2n[c-](CSc2ccccc2)[n+]1=O,16,CC1=Nc2ccccc2NC(=O)C1,0.5362318840579711,True,8,8,CSc1ccccc1,CSc1ccccc1,8,8,2,True,ok
gt_fullgraph_greedy,68,CCCCSC[c-]1nc2ccccc2c(C)[n+]1=O,16,CC1=Nc2ccccc2NC(=O)C1,0.5,True,8,8,CCCCSC,CCCCSC,6,5,2,True,ok
gt_fullgraph_greedy,69,Cc1c2ccccc2n[c-](CSCCC(C)C)[n+]1=O,16,CC1=Nc2ccccc2NC(=O)C1,0.5151515151515151,True,8,8,CSCCC(C)C,CSCCC(C)C,7,6,2,True,ok
gt_fullgraph_greedy,70,CCCCCCCSC[c-]1nc2ccccc2c(C)[n+]1=O,16,CC1=Nc2ccccc2NC(=O)C1,0.5428571428571428,True,8,8,CCCCCCCSC,CCCCCCCSC,9,8,2,True,ok
gt_fullgraph_greedy,71,Cc1c2ccccc2n[c-](CSc2ccccc2N)[n+]1=O,16,CC1=Nc2ccccc2NC(=O)C1,0.5492957746478874,True,8,8,CSc1ccccc1N,CSc1ccccc1N,9,9,2,True,ok
gt_fullgraph_greedy,72,Cc1c2ccccc2n[c-](CSc2ccc(Cl)cc2)[n+]1=O,16,CC1=Nc2ccccc2NC(=O)C1,0.5492957746478874,True,8,8,CSc1ccc(Cl)cc1,CSc1ccc(Cl)cc1,9,9,2,True,ok
gt_fullgraph_greedy,73,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(OC)c1OC,10,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,0.125,True,20,22,CO,CO,2,1,3,True,ok
gt_fullgraph_greedy,74,CCC1(Br)C(=O)NC(=O)NC1=O,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.3684210526315789,True,9,9,C,C,1,0,3,False,motif_too_small
gt_fullgraph_greedy,75,CN(C)C=C1C=CC=C1,16,CC1=Nc2ccccc2NC(=O)C1,0.7777777777777778,True,3,2,CN(C)C,CN(C)C,4,3,2,True,ok
gt_fullgraph_greedy,76,O=P(O)(O)OP(=O)(O)O,13,CCOP(=O)(OCC)C(C#N)=Cc1ccc[nH]1,0.7254901960784313,True,4,3,O=P(O)(O)O,O=P(O)(O)O,5,4,1,True,ok
gt_fullgraph_greedy,77,Cc1cc(C(=C2C=CC(=Nc3ccc(S(=O)(=O)O)cc3)C=C2)c2ccc(Nc3ccc(S(=O)(=O)O)cc3)cc2)cc(S(=O)(=O)O)c1N,2,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,0.6484848484848484,True,14,15,O=S(=O)(O)c1ccc(N=C2C=CCC=C2)cc1,O=S(=O)(O)c1ccc(N=C2C=CCC=C2)cc1,17,18,4,True,ok
gt_fullgraph_greedy,78,O=C(Nc1ccccc1S)c1ccccc1,18,Cl.Nc1ccccc1Sc1ccc(Cl)cc1,0.5076923076923077,True,8,8,O=Cc1ccccc1,O=Cc1ccccc1,8,8,1,True,ok
gt_fullgraph_greedy,79,Cc1ccc(N=Nc2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(N=Nc6ccc7cc(S(=O)(=O)O)ccc7c6)c(S(=O)(=O)O)cc5c4)ccc3c2O)cc1,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.6355555555555555,True,20,21,NC(=O)Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,NC(=O)Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,35,38,2,True,ok
gt_fullgraph_greedy,80,Cc1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(NC(=O)Nc3ccc4c(O)c(N=Nc5ccc6cc(S(=O)(=O)O)ccc6c5)c(S(=O)(=O)O)cc4c3)ccc2c1O,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.6533333333333333,True,19,20,NC(=O)Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,NC(=O)Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,35,38,3,True,ok
gt_fullgraph_greedy,81,COc1cc(N=Nc2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(N=Nc6ccc7cc(S(=O)(=O)O)ccc7c6)c(S(=O)(=O)O)cc5c4)ccc3c2O)c(C)cc1N,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.6623376623376623,True,19,20,NC(=O)Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,NC(=O)Nc1ccc2c(O)c(N=Nc3ccc4cc(S(=O)(=O)O)ccc4c3)c(S(=O)(=O)O)cc2c1,35,38,5,True,ok
gt_fullgraph_greedy,82,Nc1ccc(S(N)(=O)=O)cc1SSc1cc(S(N)(=O)=O)ccc1N,4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.5238095238095238,True,10,10,Nc1ccc(S(N)(=O)=O)cc1SS,Nc1ccc(S(N)(=O)=O)cc1SS,13,13,2,True,ok
gt_fullgraph_greedy,83,C[N+]1(CC(=O)c2ccc(O)c(O)c2)CCOCC1,19,N#CC(=Cc1ccccc1)c1ccccc1,0.5428571428571428,True,8,8,C[N+]1CCOCC1,C[N+]1CCOCC1,7,7,4,True,ok
gt_fullgraph_greedy,84,Nc1cc(C(=O)Nc2ccc(C3=NCCN3)cc2)cc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.6302521008403361,True,11,11,NC(=O)c1cc(N)cc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,NC(=O)c1cc(N)cc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,24,26,1,True,ok
gt_fullgraph_greedy,85,O=C(Nc1ccc(C2=NCCN2)cc1)c1cccc(NC(=S)Nc2ccc(C3=NCCN3)cc2)c1,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.6302521008403361,True,11,11,NC(=O)c1cccc(NC(=S)Nc2ccc(C3=NCCN3)cc2)c1,NC(=O)c1cccc(NC(=S)Nc2ccc(C3=NCCN3)cc2)c1,24,26,1,True,ok
gt_fullgraph_greedy,86,CCOc1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)cc1C(=O)Nc1ccc(C2=NCCN2)cc1,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.6422764227642277,True,11,11,CCOc1ccc(C(N)=O)cc1C(=O)Nc1ccc(C2=NCCN2)cc1,CCOc1ccc(C(N)=O)cc1C(=O)Nc1ccc(C2=NCCN2)cc1,26,28,1,True,ok
gt_fullgraph_greedy,87,O=C(Nc1ccc(NC(=O)Nc2cc(C(=O)Nc3ccc(C4=NCCN4)cc3)ccc2C(=O)Nc2ccc(C3=NCCN3)cc2)cc1)Nc1cc(C(=O)Nc2ccc(C3=NCCN3)cc2)ccc1C(=O)Nc1ccc(C2=NCCN2)cc1,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.7638376383763837,True,16,16,O=CNc1ccc(NC(=O)Nc2cc(C(=O)Nc3ccc(C4=NCCN4)cc3)ccc2C(=O)Nc2ccc(C3=NCCN3)cc2)cc1,O=CNc1ccc(NC(=O)Nc2cc(C(=O)Nc3ccc(C4=NCCN4)cc3)ccc2C(=O)Nc2ccc(C3=NCCN3)cc2)cc1,47,52,3,True,ok
gt_fullgraph_greedy,88,O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(Br)c1,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.6302521008403361,True,11,11,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(Br)c1,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(Br)c1,24,26,1,True,ok
gt_fullgraph_greedy,89,O=C(Nc1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1)c1ccc(C2=NCCN2)cc1,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.6239316239316239,True,11,11,NC(=O)c1cccc(NC(=O)c2ccc(C3=NCCN3)cc2)c1,NC(=O)c1cccc(NC(=O)c2ccc(C3=NCCN3)cc2)c1,23,25,1,True,ok
gt_fullgraph_greedy,90,O=C(Nc1ccc(C2=NCCN2)cc1)Nc1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.6302521008403361,True,11,11,NC(=O)Nc1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,NC(=O)Nc1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,24,26,1,True,ok
gt_fullgraph_greedy,91,O=C(Nc1ccc(C2=NCCN2)cc1)c1cncc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.6239316239316239,True,11,11,NC(=O)c1cncc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,NC(=O)c1cncc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1,23,25,1,True,ok
gt_fullgraph_greedy,92,Cc1ccccc1SC[c-]1nc2ccccc2c(C)[n+]1=O,16,CC1=Nc2ccccc2NC(=O)C1,0.5492957746478874,True,8,8,CSc1ccccc1C,CSc1ccccc1C,9,9,2,True,ok
gt_fullgraph_greedy,93,Cc1cccc(SC[c-]2nc3ccccc3c(C)[n+]2=O)c1,16,CC1=Nc2ccccc2NC(=O)C1,0.5492957746478874,True,8,8,CSc1cccc(C)c1,CSc1cccc(C)c1,9,9,2,True,ok
gt_fullgraph_greedy,94,Cc1ccc(SC[c-]2nc3ccccc3c(C)[n+]2=O)cc1,16,CC1=Nc2ccccc2NC(=O)C1,0.5492957746478874,True,8,8,CSc1ccc(C)cc1,CSc1ccc(C)cc1,9,9,2,True,ok
gt_fullgraph_greedy,95,Cc1c2ccccc2n[c-](CSc2nc3ccccc3s2)[n+]1=O,14,O=C1CSc2ccccc2-n2cccc21,0.5555555555555556,True,9,9,Cc1c2ccccc2n[c-](CS)[n+]1=O,Cc1c2ccccc2n[c-](CS)[n+]1=O,14,15,1,True,ok
gt_fullgraph_greedy,96,O=C1C(=NO)C(c2ccccc2)Oc2ccccc21,10,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,0.16279069767441862,True,17,19,NO,NO,2,1,1,True,ok
gt_fullgraph_greedy,97,Nc1ccc2c(O)c(N=Nc3ccc(N=Nc4ccc(S(=O)(=O)O)cc4)cc3)c(S(=O)(=O)O)cc2c1N=Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.6422018348623854,True,19,20,N=Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,N=Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,20,21,4,True,ok
gt_fullgraph_greedy,98,Cc1cc(-c2ccc(N=Nc3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(C)c2)ccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.6486486486486487,True,19,20,Cc1ccccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,Cc1ccccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,29,31,5,True,ok
gt_fullgraph_greedy,99,O=C(Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1)c1ccc(N=Nc2c(S(=O)(=O)O)cc(O)c3c(NC(=O)c4ccccc4)cc(S(=O)(=O)O)cc23)cc1,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.6363636363636364,True,19,21,Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,Nc1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,19,20,6,True,ok
gt_fullgraph_greedy,100,Cc1cc(N=Nc2ccc(Sc3ccc(N=Nc4ccc(O)c(C(=O)O)c4)cc3)cc2)c(N)c(N=Nc2ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc2)c1N,4,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.5921052631578947,True,15,16,Cc1cc(N)c(N)c(N=Nc2ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc2)c1N,Cc1cc(N)c(N)c(N=Nc2ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc2)c1N,30,32,2,True,ok
gt_fullgraph_greedy,101,CCOc1ccc(Nc2ccc(N=Nc3c(N)c(C)cc(N=Nc4ccc(-c5ccc(N=Nc6ccc(O)c(C(=O)O)c6)cc5)cc4)c3N)cc2S(=O)(=O)O)cc1,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.6636363636363637,True,18,19,N=Nc1ccc(-c2ccc(N=Nc3ccc(O)c(C(=O)O)c3)cc2)cc1,N=Nc1ccc(-c2ccc(N=Nc3ccc(O)c(C(=O)O)c3)cc2)cc1,26,28,5,True,ok
gt_fullgraph_greedy,102,O=C1CN=C(c2ccc[nH]2)c2cc(Cl)ccc2N1,16,CC1=Nc2ccccc2NC(=O)C1,0.38461538461538464,True,10,10,N=Cc1ccc[nH]1,N=Cc1ccc[nH]1,7,7,2,True,ok
gt_fullgraph_greedy,103,S=c1[nH]c2c(S)nnc(S)c2n1Cc1ccccc1,16,CC1=Nc2ccccc2NC(=O)C1,0.6119402985074627,True,7,6,Cc1ccccc1,Cc1ccccc1,7,7,5,True,ok
gt_fullgraph_greedy,104,O=C(Nc1ccc(CCC2=NCCCN2)cc1)c1ccc(C(=O)Nc2ccc(CCC3=NCCCN3)cc2)cc1,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.6574585635359116,True,15,16,O=CNc1ccc(CCC2=NCCCN2)cc1,O=CNc1ccc(CCC2=NCCCN2)cc1,17,18,2,True,ok
gt_fullgraph_greedy,105,Oc1on[n+](-c2ccccc2)c1C=NNc1ncnc2[nH]cnc12,6,OCC1OC(n2cnc3c(I)ncnc32)C(O)C1O,0.5824175824175825,True,9,10,NN=Cc1c(O)on[n+]1-c1ccccc1,NN=Cc1c(O)on[n+]1-c1ccccc1,15,16,1,True,ok
gt_fullgraph_greedy,106,O=C(O)c1ccccc1C(=O)NC(Cc1cccc(NP(=O)(N2CC2)N2CC2)c1)C(=O)O,19,N#CC(=Cc1ccccc1)c1ccccc1,0.68,True,8,8,NC(=O)c1ccccc1C(=O)O,NC(=O)c1ccccc1C(=O)O,12,12,3,True,ok
gt_fullgraph_greedy,107,O=C(O)c1ccccc1C(=O)NC(Cc1cccc(NP(=O)(NCCO)NCCO)c1)C(=O)O,19,N#CC(=Cc1ccccc1)c1ccccc1,0.6862745098039216,True,8,8,NC(=O)c1ccccc1C(=O)O,NC(=O)c1ccccc1C(=O)O,12,12,3,True,ok
gt_fullgraph_greedy,108,COc1cc(SSc2cc(OC)cc([N+](=O)[O-])c2N)c(N)c([N+](=O)[O-])c1,18,Cl.Nc1ccccc1Sc1ccc(Cl)cc1,0.6235294117647059,True,8,8,COc1cc(S)c(N)c([N+](=O)[O-])c1,COc1cc(S)c(N)c([N+](=O)[O-])c1,13,13,3,True,ok
gt_fullgraph_greedy,109,O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(F)c1,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.6302521008403361,True,11,11,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(F)c1,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c(F)c1,24,26,1,True,ok
gt_fullgraph_greedy,110,Cn1c(=O)c2nc(SSc3nc4c(=O)n(C)c(=O)n(C)c4[nH]3)[nH]c2n(C)c1=O,6,OCC1OC(n2cnc3c(I)ncnc32)C(O)C1O,0.6161616161616161,True,9,10,Cn1c(=O)c2nc(SS)[nH]c2n(C)c1=O,Cn1c(=O)c2nc(SS)[nH]c2n(C)c1=O,15,16,5,True,ok
gt_fullgraph_greedy,111,OCC1(CO)CSSC1,5,Cc1cn(C2C(O)CC2CO)c(=O)[nH]c1=O,0.6470588235294118,True,5,4,CO,CO,2,1,2,True,ok
gt_fullgraph_greedy,112,CC(C=NNC(=N)N[N+](=O)[O-])=NNC(=N)N[N+](=O)[O-],7,CCCc1cc(=O)oc2c3c(c4c(c12)OC(C)(C)C(O)C4=O)OC(C)C(C)C3O,0.8979591836734694,True,3,2,NNC(=N)N[N+](=O)[O-],N=C(NN)N[N+](=O)[O-],8,7,2,True,ok
gt_fullgraph_greedy,113,O=C(Nc1ccc(C2=NCCN2)cc1)c1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1Cl,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.6302521008403361,True,11,11,NC(=O)c1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1Cl,NC(=O)c1cccc(C(=O)Nc2ccc(C3=NCCN3)cc2)c1Cl,24,26,1,True,ok
gt_fullgraph_greedy,114,Nc1nc(N)c(Br)c(Nc2ccc(Cl)c(Cl)c2)n1,18,Cl.Nc1ccccc1Sc1ccc(Cl)cc1,0.5942028985507246,True,7,7,Nc1ncc(Br)c(N)n1,Nc1ncc(Br)c(N)n1,9,9,3,True,ok
gt_fullgraph_greedy,115,CCNC(=Nc1cccc(C2=NCCN2)c1)c1ccc(C(=Nc2cccc(C3=NCCN3)c2)NCC)cc1,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.648,True,11,11,CCNC(=N)c1ccc(C(=Nc2cccc(C3=NCCN3)c2)NCC)cc1,CCNC(=N)c1ccc(C(=Nc2cccc(C3=NCCN3)c2)NCC)cc1,27,29,1,True,ok
gt_fullgraph_greedy,116,O=C(CCc1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)cc1)Nc1ccc(C2=NCCN2)cc1,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.6363636363636364,True,11,11,NC(=O)c1ccc(CCC(=O)Nc2ccc(C3=NCCN3)cc2)cc1,NC(=O)c1ccc(CCC(=O)Nc2ccc(C3=NCCN3)cc2)cc1,25,27,1,True,ok
gt_fullgraph_greedy,117,Cc1cc(NC(=O)c2ccc(NC(=O)c3ccccc3)cc2)ccc1N=Nc1ccc(N=Nc2ccc3c(O)cc(S(=O)(=O)O)cc3c2)c2cc(S(=O)(=O)O)ccc12,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.5964125560538116,True,22,23,Cc1cc(NC(=O)c2ccc(NC(=O)c3ccccc3)cc2)ccc1N=N,Cc1cc(NC(=O)c2ccc(NC(=O)c3ccccc3)cc2)ccc1N=N,27,29,3,True,ok
gt_fullgraph_greedy,118,CC(=O)NCCSS(=O)(=O)CCCCS(=O)(=O)SCCNC(C)=O,2,CCCCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1,0.8771929824561403,True,4,3,CC(=O)NCCSS(=O)=O,CC(=O)NCCS[SH](=O)=O,10,9,2,True,ok
gt_fullgraph_greedy,119,O=C(Nc1ccc(C2=NCCN2)c(O)c1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)c(O)c2)cc1,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.6363636363636364,True,11,11,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCCN3)c(O)c2)cc1,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCCN3)c(O)c2)cc1,24,26,2,True,ok
gt_fullgraph_greedy,120,N=C(N)c1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C(=N)N)cc3)c(N)c2)cc1,8,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3c4ccccc4nc4c(C(=O)Nc5ccc(S(N)(=O)=O)cc5)cccc34)cc2)n1,0.6024844720496895,True,16,16,N=C(N)c1ccc(NC=O)cc1,N=C(N)c1ccc(NC=O)cc1,12,12,2,True,ok
gt_fullgraph_greedy,121,O=C(Nc1ccc(C2=NCC(O)CN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCC(O)CN3)cc2)cc1,3,Nc1ccc2c(c1)nc1n2C(c2c(F)cccc2F)SC1,0.648,True,11,11,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCC(O)CN3)cc2)cc1,NC(=O)c1ccc(C(=O)Nc2ccc(C3=NCC(O)CN3)cc2)cc1,25,27,3,True,ok
gt_fullgraph_greedy,122,COc1cc(N=Nc2ccc(S(=O)(=O)O)cc2)c(C)cc1N=Nc1cc(S(=O)(=O)O)c(NC(=O)c2ccc(N)cc2)cc1NC(C)=O,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.6060606060606061,True,19,20,N=Nc1ccc(S(=O)(=O)O)cc1,N=Nc1ccc(S(=O)(=O)O)cc1,12,12,5,True,ok
gt_fullgraph_greedy,123,Cc1cc(NC(=O)c2ccc(N)cc2)ccc1N=Nc1ccc2c(O)c(N=Nc3ccc(S(=O)(=O)O)cc3C)c(S(=O)(=O)O)cc2c1,1,O=S(=O)(O)c1cc(N=Nc2c(O)ccc3ccccc23)ccc1C=Cc1ccc(N=Nc2c(O)ccc3ccccc23)cc1S(=O)(=O)O,0.6080402010050251,True,19,20,Cc1cc(NC(=O)c2ccc(N)cc2)ccc1N=N,Cc1cc(NC(=O)c2ccc(N)cc2)ccc1N=N,19,20,4,True,ok
